w1-tcp	1	before_off	1
w1-tcp	1	after_off	2
w1-tcp	1	after_on	2
w1-tcp	2	after_off	2
w1-tcp	2	after_on	2
w1-tcp	2	before_off	1
w1-tcp	3	after_on	2
w1-tcp	3	before_off	1
w1-tcp	3	after_off	2
