scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w1-tcp	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	336	732	1291	200	8	133.33333333333334	3128	0.52 0.46 0.30	0.72 0.51 0.31
w1-tcp	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	227	511	849	400	13	108.33333333333333	3132	0.52 0.46 0.30	0.72 0.51 0.31
w1-tcp	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	306	604	949	200	7	116.66666666666667	3124	0.72 0.51 0.31	0.74 0.52 0.32
w1-tcp	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	251	526	1053	400	15	125.0	3128	0.72 0.51 0.31	0.74 0.52 0.32
w2	cold	1	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	152	299	435	200	3	50.0	3272	0.74 0.52 0.32	0.60 0.50 0.32
w2	warm	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	158	338	598	200	2	33.333333333333336	3212	0.74 0.52 0.32	0.60 0.50 0.32
w2	warm	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	131	331	922	400	6	50.0	3216	0.74 0.52 0.32	0.60 0.50 0.32
w2	cold	1	after_off	2	1	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	186	364	997	200	4	66.66666666666667	3312	0.60 0.50 0.32	0.57 0.50 0.33
w2	warm	1	after_off	2	1	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	200	402	1219	200	3	50.0	3336	0.60 0.50 0.32	0.57 0.50 0.33
w2	warm	1	after_off	2	1	overload	400	0	1199	1199	1199	1199	0	0	0	0	0	1	156	377	1548	399.6666666666667	6	50.04170141784821	3340	0.60 0.50 0.32	0.57 0.50 0.33
w2	cold	1	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	187	352	584	200	4	66.66666666666667	3444	0.57 0.50 0.33	0.37 0.46 0.32
w2	warm	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	206	400	892	200	4	66.66666666666667	3480	0.57 0.50 0.33	0.37 0.46 0.32
w2	warm	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	160	394	1244	400	7	58.333333333333336	4412	0.57 0.50 0.33	0.37 0.46 0.32
w2	cold	2	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	190	343	697	200	4	66.66666666666667	3264	0.37 0.46 0.32	0.37 0.45 0.32
w2	warm	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	193	379	942	200	3	50.0	3188	0.37 0.46 0.32	0.37 0.45 0.32
w2	warm	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	140	316	843	400	6	50.0	3192	0.37 0.46 0.32	0.37 0.45 0.32
w2	cold	2	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	149	307	389	200	2	33.333333333333336	3488	0.37 0.45 0.32	0.38 0.44 0.32
w2	warm	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	162	331	450	200	3	50.0	3448	0.37 0.45 0.32	0.38 0.44 0.32
w2	warm	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	135	316	734	400	6	50.0	4392	0.37 0.45 0.32	0.38 0.44 0.32
w2	cold	2	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	152	297	398	200	3	50.0	3280	0.38 0.44 0.32	0.23 0.40 0.31
w2	warm	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	176	431	1108	200	2	33.333333333333336	3116	0.38 0.44 0.32	0.23 0.40 0.31
w2	warm	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	144	354	1117	400	6	50.0	3120	0.38 0.44 0.32	0.23 0.40 0.31
w2	cold	3	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	151	333	635	200	3	50.0	3328	0.23 0.40 0.31	0.20 0.37 0.30
w2	warm	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	165	333	462	200	3	50.0	3432	0.23 0.40 0.31	0.20 0.37 0.30
w2	warm	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	142	311	741	400	7	58.333333333333336	4348	0.23 0.40 0.31	0.20 0.37 0.30
w2	cold	3	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	146	303	473	200	2	33.333333333333336	3240	0.20 0.37 0.30	0.19 0.36 0.30
w2	warm	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	158	309	410	200	2	33.333333333333336	3248	0.20 0.37 0.30	0.19 0.36 0.30
w2	warm	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	133	305	622	400	5	41.666666666666664	3248	0.20 0.37 0.30	0.19 0.36 0.30
w2	cold	3	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	159	337	560	200	3	50.0	3332	0.19 0.36 0.30	0.12 0.32 0.29
w2	warm	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	150	289	403	200	3	50.0	3248	0.19 0.36 0.30	0.12 0.32 0.29
w2	warm	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	127	295	576	400	5	41.666666666666664	3248	0.19 0.36 0.30	0.12 0.32 0.29
w3	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	337	668	822	200	5	83.33333333333333	3292	0.12 0.32 0.29	0.16 0.32 0.28
w3	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	263	591	914	400	11	91.66666666666667	3360	0.12 0.32 0.29	0.16 0.32 0.28
w3	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	378	706	916	200	6	100.0	3260	0.16 0.32 0.28	0.11 0.29 0.27
w3	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	442	1150	1959	400	15	125.0	3328	0.16 0.32 0.28	0.11 0.29 0.27
w3	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	389	795	1173	200	7	116.66666666666667	3656	0.11 0.29 0.27	0.08 0.27 0.27
w3	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	249	600	1022	400	10	83.33333333333333	5452	0.11 0.29 0.27	0.08 0.27 0.27
w3	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	357	767	1750	200	7	116.66666666666667	3328	0.08 0.27 0.27	0.20 0.29 0.27
w3	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	355	761	1632	400	14	116.66666666666667	3396	0.08 0.27 0.27	0.20 0.29 0.27
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	359	704	1101	200	7	116.66666666666667	3640	0.20 0.29 0.27	0.20 0.28 0.27
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	268	614	1260	400	11	91.66666666666667	5408	0.20 0.29 0.27	0.20 0.28 0.27
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	358	714	1369	200	6	100.0	3252	0.20 0.28 0.27	0.14 0.26 0.27
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	340	741	1286	400	12	100.0	3320	0.20 0.28 0.27	0.14 0.26 0.27
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	357	708	1071	200	7	116.66666666666667	3668	0.14 0.26 0.27	0.17 0.26 0.27
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	266	584	1000	400	12	100.0	5436	0.14 0.26 0.27	0.17 0.26 0.27
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	346	712	1203	200	6	100.0	3248	0.17 0.26 0.27	0.51 0.32 0.29
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	351	750	1726	400	12	100.0	3316	0.17 0.26 0.27	0.51 0.32 0.29
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	349	682	955	200	7	116.66666666666667	3300	0.51 0.32 0.29	0.36 0.30 0.28
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	270	647	1609	400	12	100.0	3368	0.51 0.32 0.29	0.36 0.30 0.28
