scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w2	warm	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	201	364	643	200	3	50.0	3316	0.17 0.22 0.18	0.18 0.22 0.18
w2	warm	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	140	303	718	400	8	66.66666666666667	3320	0.17 0.22 0.18	0.18 0.22 0.18
w2	cold	2	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	216	402	657	200	4	66.66666666666667	3580	0.18 0.22 0.18	0.18 0.21 0.18
w2	warm	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	205	414	1034	200	4	66.66666666666667	3504	0.18 0.22 0.18	0.18 0.21 0.18
w2	warm	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	135	460	824	400	8	66.66666666666667	4356	0.18 0.22 0.18	0.18 0.21 0.18
w2	cold	2	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	202	459	673	200	3	50.0	3268	0.18 0.21 0.18	0.24 0.22 0.18
w2	warm	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	147	288	385	200	3	50.0	3252	0.18 0.21 0.18	0.24 0.22 0.18
w2	warm	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	94	244	489	400	5	41.666666666666664	3256	0.18 0.21 0.18	0.24 0.22 0.18
w2	cold	3	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	181	352	565	200	4	66.66666666666667	3544	0.24 0.22 0.18	0.16 0.20 0.18
w2	warm	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	159	343	527	200	3	50.0	3548	0.24 0.22 0.18	0.16 0.20 0.18
w2	warm	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	106	278	428	400	6	50.0	4396	0.24 0.22 0.18	0.16 0.20 0.18
w2	cold	3	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	158	356	639	200	2	33.333333333333336	3264	0.16 0.20 0.18	0.30 0.23 0.19
w2	warm	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	153	315	561	200	3	50.0	3136	0.16 0.20 0.18	0.30 0.23 0.19
w2	warm	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	103	255	363	400	4	33.333333333333336	3140	0.16 0.20 0.18	0.30 0.23 0.19
w2	cold	3	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	171	343	815	200	3	50.0	3184	0.30 0.23 0.19	0.18 0.21 0.18
w2	warm	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	154	305	461	200	3	50.0	3192	0.30 0.23 0.19	0.18 0.21 0.18
w2	warm	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	109	275	396	400	5	41.666666666666664	3196	0.30 0.23 0.19	0.18 0.21 0.18
w3	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	383	770	1329	200	6	100.0	3216	0.18 0.21 0.18	0.13 0.20 0.18
w3	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	334	738	1729	400	13	108.33333333333333	3284	0.18 0.21 0.18	0.13 0.20 0.18
w3	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	353	694	1041	200	7	116.66666666666667	3324	0.13 0.20 0.18	0.08 0.18 0.17
w3	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	276	595	957	400	11	91.66666666666667	3392	0.13 0.20 0.18	0.08 0.18 0.17
w3	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	388	810	1009	200	7	116.66666666666667	3656	0.08 0.18 0.17	0.37 0.23 0.19
w3	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	401	817	2095	400	15	125.0	5164	0.08 0.18 0.17	0.37 0.23 0.19
w3	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	368	747	1090	200	6	100.0	3320	0.37 0.23 0.19	0.26 0.22 0.18
w3	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	300	765	1454	400	12	100.0	3388	0.37 0.23 0.19	0.26 0.22 0.18
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	450	852	1488	200	8	133.33333333333334	3720	0.26 0.22 0.18	0.25 0.21 0.18
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	385	896	1763	400	16	133.33333333333334	5144	0.26 0.22 0.18	0.25 0.21 0.18
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	392	746	1382	200	7	116.66666666666667	3232	0.25 0.21 0.18	0.40 0.25 0.19
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	283	664	1183	400	11	91.66666666666667	3300	0.25 0.21 0.18	0.40 0.25 0.19
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	437	849	1349	200	9	150.0	3648	0.40 0.25 0.19	0.29 0.23 0.19
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	388	905	2497	400	16	133.33333333333334	5132	0.40 0.25 0.19	0.29 0.23 0.19
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	358	694	1096	200	6	100.0	3124	0.29 0.23 0.19	0.27 0.23 0.19
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	270	590	1037	400	10	83.33333333333333	3192	0.29 0.23 0.19	0.27 0.23 0.19
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	437	914	1811	200	9	150.0	3324	0.27 0.23 0.19	0.26 0.23 0.19
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	314	672	1007	400	12	100.0	3392	0.27 0.23 0.19	0.26 0.23 0.19
