scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w1-tcp	main	3	after_off	2	1	overload	400	0	1199	1199	1199	1199	0	0	0	0	0	1	274	649	1591	399.6666666666667	17	141.78482068390326	3060	0.40 0.41 0.25	0.56 0.45 0.27
w2	cold	1	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	181	353	716	200	3	50.0	3280	0.56 0.45 0.27	0.60 0.47 0.28
w2	warm	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	216	456	1065	200	3	50.0	3248	0.56 0.45 0.27	0.60 0.47 0.28
w2	warm	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	102	251	340	400	4	33.333333333333336	3248	0.56 0.45 0.27	0.60 0.47 0.28
w2	cold	1	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	164	334	427	200	3	50.0	3292	0.60 0.47 0.28	0.36 0.42 0.27
w2	warm	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	203	367	991	200	3	50.0	3300	0.60 0.47 0.28	0.36 0.42 0.27
w2	warm	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	100	255	406	400	5	41.666666666666664	3300	0.60 0.47 0.28	0.36 0.42 0.27
w2	cold	1	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	164	316	484	200	2	33.333333333333336	3460	0.36 0.42 0.27	0.30 0.40 0.27
w2	warm	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	202	407	1083	200	4	66.66666666666667	3360	0.36 0.42 0.27	0.30 0.40 0.27
w2	warm	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	106	265	473	400	5	41.666666666666664	4204	0.36 0.42 0.27	0.30 0.40 0.27
w2	cold	2	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	155	307	497	200	2	33.333333333333336	3184	0.30 0.40 0.27	0.32 0.40 0.27
w2	warm	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	189	368	660	200	3	50.0	3256	0.30 0.40 0.27	0.32 0.40 0.27
w2	warm	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	116	298	709	400	6	50.0	3256	0.30 0.40 0.27	0.32 0.40 0.27
w2	cold	2	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	155	319	448	200	2	33.333333333333336	3344	0.32 0.40 0.27	0.31 0.39 0.27
w2	warm	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	179	329	502	200	4	66.66666666666667	3568	0.32 0.40 0.27	0.31 0.39 0.27
w2	warm	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	111	285	653	400	6	50.0	4412	0.32 0.40 0.27	0.31 0.39 0.27
w2	cold	2	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	147	280	337	200	2	33.333333333333336	3128	0.31 0.39 0.27	0.40 0.40 0.28
w2	warm	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	176	366	732	200	3	50.0	3260	0.31 0.39 0.27	0.40 0.40 0.28
w2	warm	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	134	323	739	400	6	50.0	3264	0.31 0.39 0.27	0.40 0.40 0.28
w2	cold	3	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	168	327	764	200	3	50.0	3472	0.40 0.40 0.28	0.26 0.37 0.27
w2	warm	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	172	327	421	200	3	50.0	3472	0.40 0.40 0.28	0.26 0.37 0.27
w2	warm	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	140	311	619	400	7	58.333333333333336	4316	0.40 0.40 0.28	0.26 0.37 0.27
w2	cold	3	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	157	315	420	200	2	33.333333333333336	3284	0.26 0.37 0.27	0.16 0.33 0.26
w2	warm	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	163	323	636	200	2	33.333333333333336	3228	0.26 0.37 0.27	0.16 0.33 0.26
w2	warm	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	131	292	641	400	5	41.666666666666664	3232	0.26 0.37 0.27	0.16 0.33 0.26
w2	cold	3	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	149	315	528	200	2	33.333333333333336	3260	0.16 0.33 0.26	0.09 0.30 0.25
w2	warm	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	153	317	534	200	2	33.333333333333336	3312	0.16 0.33 0.26	0.09 0.30 0.25
w2	warm	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	141	321	885	400	6	50.0	3316	0.16 0.33 0.26	0.09 0.30 0.25
w3	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	327	649	927	200	5	83.33333333333333	3140	0.09 0.30 0.25	0.20 0.31 0.26
w3	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	262	596	1576	400	9	75.0	3208	0.09 0.30 0.25	0.20 0.31 0.26
w3	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	347	733	1051	200	6	100.0	3212	0.20 0.31 0.26	0.34 0.33 0.27
w3	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	368	824	1477	400	14	116.66666666666667	3280	0.20 0.31 0.26	0.34 0.33 0.27
w3	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	368	698	1098	200	7	116.66666666666667	3764	0.34 0.33 0.27	0.31 0.33 0.27
w3	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	267	569	956	400	11	91.66666666666667	5444	0.34 0.33 0.27	0.31 0.33 0.27
w3	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	344	653	851	200	6	100.0	3328	0.31 0.33 0.27	0.22 0.31 0.26
w3	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	327	658	1232	400	13	108.33333333333333	3396	0.31 0.33 0.27	0.22 0.31 0.26
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	371	779	1177	200	6	100.0	3568	0.22 0.31 0.26	0.22 0.30 0.26
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	262	571	820	400	11	91.66666666666667	5236	0.22 0.31 0.26	0.22 0.30 0.26
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	334	668	842	200	5	83.33333333333333	3252	0.22 0.30 0.26	0.22 0.29 0.26
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	341	762	1663	400	13	108.33333333333333	3320	0.22 0.30 0.26	0.22 0.29 0.26
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	352	696	1020	200	7	116.66666666666667	3664	0.22 0.29 0.26	0.32 0.31 0.27
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	237	546	799	400	11	91.66666666666667	5336	0.22 0.29 0.26	0.32 0.31 0.27
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	496	937	2194	200	8	133.33333333333334	3268	0.32 0.31 0.27	0.27 0.30 0.26
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	318	732	1340	400	13	108.33333333333333	3336	0.32 0.31 0.27	0.27 0.30 0.26
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	385	781	1715	200	7	116.66666666666667	3312	0.27 0.30 0.26	0.27 0.29 0.26
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	269	654	1119	400	11	91.66666666666667	3380	0.27 0.30 0.26	0.27 0.29 0.26
