scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	421	833	1410	200	8	133.33333333333334	3588	0.20 0.20 0.20	0.29 0.22 0.21
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	336	807	1705	400	13	108.33333333333333	5348	0.20 0.20 0.20	0.29 0.22 0.21
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	403	812	1281	200	6	100.0	3236	0.29 0.22 0.21	0.53 0.28 0.23
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	257	585	859	400	10	83.33333333333333	3304	0.29 0.22 0.21	0.53 0.28 0.23
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	350	734	1512	200	7	116.66666666666667	3680	0.53 0.28 0.23	0.60 0.31 0.24
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	334	758	1318	400	14	116.66666666666667	5436	0.53 0.28 0.23	0.60 0.31 0.24
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	384	739	1312	200	7	116.66666666666667	3276	0.60 0.31 0.24	0.49 0.31 0.24
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	263	617	929	400	10	83.33333333333333	3344	0.60 0.31 0.24	0.49 0.31 0.24
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	349	744	1007	200	6	100.0	3340	0.49 0.31 0.24	0.32 0.28 0.23
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	310	777	1365	400	13	108.33333333333333	3408	0.49 0.31 0.24	0.32 0.28 0.23
