scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w1-tcp	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	285	547	766	200	7	116.66666666666667	3144	0.77 0.55 0.34	0.60 0.52 0.33
w1-tcp	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	202	434	744	400	12	100.0	3148	0.77 0.55 0.34	0.60 0.52 0.33
w1-tcp	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	341	667	1316	200	8	133.33333333333334	3132	0.60 0.52 0.33	0.43 0.49 0.32
w1-tcp	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	218	499	964	400	13	108.33333333333333	3132	0.60 0.52 0.33	0.43 0.49 0.32
w1-tcp	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	265	515	703	200	7	116.66666666666667	3524	0.43 0.49 0.32	0.45 0.49 0.33
w1-tcp	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	242	527	789	400	15	125.0	5328	0.43 0.49 0.32	0.45 0.49 0.33
w1-tcp	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	249	490	758	200	6	100.0	3212	0.45 0.49 0.33	0.42 0.48 0.33
w1-tcp	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	198	445	634	400	13	108.33333333333333	3212	0.45 0.49 0.33	0.42 0.48 0.33
w1-tcp	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	339	644	1154	200	9	150.0	3612	0.42 0.48 0.33	0.43 0.48 0.33
w1-tcp	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	215	452	736	400	13	108.33333333333333	5412	0.42 0.48 0.33	0.43 0.48 0.33
w1-tcp	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	265	563	811	200	6	100.0	3140	0.43 0.48 0.33	0.30 0.45 0.32
w1-tcp	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	274	1000	3059	400	14	116.66666666666667	3148	0.43 0.48 0.33	0.30 0.45 0.32
w1-tcp	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	278	498	662	200	7	116.66666666666667	3612	0.30 0.45 0.32	0.28 0.43 0.32
w1-tcp	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	205	474	644	400	12	100.0	5416	0.30 0.45 0.32	0.28 0.43 0.32
w1-tcp	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	285	569	987	200	7	116.66666666666667	3152	0.28 0.43 0.32	0.22 0.41 0.32
w1-tcp	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	216	617	1339	400	12	100.0	3156	0.28 0.43 0.32	0.22 0.41 0.32
w1-tcp	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	316	630	1168	200	8	133.33333333333334	3140	0.22 0.41 0.32	0.15 0.39 0.31
w1-tcp	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	238	564	958	400	14	116.66666666666667	3140	0.22 0.41 0.32	0.15 0.39 0.31
w2	cold	1	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	149	297	393	200	2	33.333333333333336	3164	0.15 0.39 0.31	0.17 0.36 0.30
w2	warm	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	158	336	577	200	3	50.0	3108	0.15 0.39 0.31	0.17 0.36 0.30
w2	warm	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	120	295	520	400	5	41.666666666666664	3112	0.15 0.39 0.31	0.17 0.36 0.30
w2	cold	1	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	163	317	431	200	3	50.0	3296	0.17 0.36 0.30	0.23 0.36 0.30
w2	warm	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	166	319	538	200	3	50.0	3304	0.17 0.36 0.30	0.23 0.36 0.30
w2	warm	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	141	344	754	400	6	50.0	3304	0.17 0.36 0.30	0.23 0.36 0.30
w2	cold	1	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	213	403	768	200	3	50.0	3460	0.23 0.36 0.30	0.15 0.33 0.29
w2	warm	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	236	961	2623	200	4	66.66666666666667	3396	0.23 0.36 0.30	0.15 0.33 0.29
w2	warm	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	146	441	1165	400	6	50.0	4340	0.23 0.36 0.30	0.15 0.33 0.29
w2	cold	2	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	148	289	410	200	2	33.333333333333336	3260	0.15 0.33 0.29	0.09 0.30 0.28
w2	warm	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	187	340	784	200	3	50.0	3256	0.15 0.33 0.29	0.09 0.30 0.28
w2	warm	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	146	340	588	400	7	58.333333333333336	3256	0.15 0.33 0.29	0.09 0.30 0.28
w2	cold	2	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	216	439	707	200	4	66.66666666666667	3468	0.09 0.30 0.28	0.12 0.28 0.28
w2	warm	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	220	475	1291	200	4	66.66666666666667	3464	0.09 0.30 0.28	0.12 0.28 0.28
w2	warm	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	110	277	453	400	5	41.666666666666664	4368	0.09 0.30 0.28	0.12 0.28 0.28
w2	cold	2	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	143	286	384	200	2	33.333333333333336	3216	0.12 0.28 0.28	0.27 0.30 0.28
w2	warm	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	180	346	1121	200	3	50.0	3184	0.12 0.28 0.28	0.27 0.30 0.28
w2	warm	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	106	276	422	400	4	33.333333333333336	3188	0.12 0.28 0.28	0.27 0.30 0.28
w2	cold	3	after_on	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	189	340	544	200	3	50.0	3404	0.27 0.30 0.28	0.18 0.28 0.27
w2	warm	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	229	517	929	200	4	66.66666666666667	3396	0.27 0.30 0.28	0.18 0.28 0.27
w2	warm	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	143	348	848	400	6	50.0	4284	0.27 0.30 0.28	0.18 0.28 0.27
w2	cold	3	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	189	370	659	200	3	50.0	3236	0.18 0.28 0.27	0.33 0.30 0.28
w2	warm	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	218	491	1576	200	3	50.0	3228	0.18 0.28 0.27	0.33 0.30 0.28
w2	warm	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	144	326	772	400	6	50.0	3232	0.18 0.28 0.27	0.33 0.30 0.28
w2	cold	3	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	197	527	1592	200	3	50.0	3292	0.33 0.30 0.28	0.20 0.27 0.27
w2	warm	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	202	428	1493	200	3	50.0	3252	0.33 0.30 0.28	0.20 0.27 0.27
w2	warm	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	115	297	696	400	5	41.666666666666664	3256	0.33 0.30 0.28	0.20 0.27 0.27
w3	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	365	764	1272	200	6	100.0	3248	0.20 0.27 0.27	0.29 0.29 0.27
w3	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	340	783	1831	400	13	108.33333333333333	3316	0.20 0.27 0.27	0.29 0.29 0.27
w3	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	424	843	1239	200	7	116.66666666666667	3336	0.29 0.29 0.27	0.35 0.30 0.28
w3	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	282	625	896	400	11	91.66666666666667	3404	0.29 0.29 0.27	0.35 0.30 0.28
w3	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	352	721	1040	200	7	116.66666666666667	3540	0.35 0.30 0.28	0.25 0.28 0.27
w3	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	300	653	930	400	12	100.0	5308	0.35 0.30 0.28	0.25 0.28 0.27
w3	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	396	784	1202	200	7	116.66666666666667	3256	0.25 0.28 0.27	0.18 0.26 0.26
w3	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	243	540	827	400	10	83.33333333333333	3256	0.25 0.28 0.27	0.18 0.26 0.26
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	333	676	937	200	6	100.0	3632	0.18 0.26 0.26	0.27 0.27 0.27
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	275	586	825	400	12	100.0	5400	0.18 0.26 0.26	0.27 0.27 0.27
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	414	780	1153	200	7	116.66666666666667	3252	0.27 0.27 0.27	0.26 0.27 0.27
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	247	554	865	400	11	91.66666666666667	3320	0.27 0.27 0.27	0.26 0.27 0.27
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	345	720	1174	200	7	116.66666666666667	3608	0.26 0.27 0.27	0.19 0.25 0.26
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	269	598	1037	400	12	100.0	5376	0.26 0.27 0.27	0.19 0.25 0.26
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	436	892	1399	200	7	116.66666666666667	3128	0.19 0.25 0.26	0.44 0.29 0.28
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	276	632	1128	400	10	83.33333333333333	3196	0.19 0.25 0.26	0.44 0.29 0.28
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	334	707	981	200	6	100.0	3180	0.44 0.29 0.28	0.37 0.29 0.28
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	247	564	839	400	10	83.33333333333333	3248	0.44 0.29 0.28	0.37 0.29 0.28
