scenario	phase	repetition	variant	pair_position	runner_exit	stage	qps	valid	scheduled	sent	received	correct_on_time	correct_late	wrong_response	protocol_error	transport_error	timeout	sender_shortfall	p50_us	p95_us	p99_us	effective_throughput_qps	cpu_ticks	cpu_us_per_correct_query	rss_peak_kib_sampled	host_load_start	host_load_end
w2	cold	3	before_off	1	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	157	314	365	200	3	50.0	3252	0.37 0.32 0.25	0.25 0.30 0.24
w2	warm	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	140	287	410	200	2	33.333333333333336	3184	0.37 0.32 0.25	0.25 0.30 0.24
w2	warm	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	135	299	794	400	5	41.666666666666664	3188	0.37 0.32 0.25	0.25 0.30 0.24
w2	cold	3	after_off	2	0	pilot-w2-cold	200	1	600	600	600	600	0	0	0	0	0	0	148	308	399	200	3	50.0	3300	0.25 0.30 0.24	0.22 0.28 0.24
w2	warm	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	169	323	427	200	3	50.0	3328	0.25 0.30 0.24	0.22 0.28 0.24
w2	warm	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	142	359	1167	400	6	50.0	3332	0.25 0.30 0.24	0.22 0.28 0.24
w3	main	1	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	443	1204	2032	200	9	150.0	3124	0.22 0.28 0.24	0.36 0.31 0.25
w3	main	1	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	294	698	1318	400	12	100.0	3192	0.22 0.28 0.24	0.36 0.31 0.25
w3	main	1	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	468	811	1525	200	8	133.33333333333334	3284	0.36 0.31 0.25	0.23 0.29 0.24
w3	main	1	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	449	1175	2922	400	16	133.33333333333334	3352	0.36 0.31 0.25	0.23 0.29 0.24
w3	main	1	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	451	937	1193	200	9	150.0	3588	0.23 0.29 0.24	0.38 0.32 0.26
w3	main	1	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	366	857	1722	400	14	116.66666666666667	5244	0.23 0.29 0.24	0.38 0.32 0.26
w3	main	2	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	466	938	1712	200	8	133.33333333333334	3292	0.38 0.32 0.26	0.41 0.32 0.26
w3	main	2	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	423	1053	3568	400	15	125.0	3360	0.38 0.32 0.26	0.41 0.32 0.26
w3	main	2	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	457	869	1504	200	8	133.33333333333334	3652	0.41 0.32 0.26	0.44 0.34 0.27
w3	main	2	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	266	605	1031	400	12	100.0	5308	0.41 0.32 0.26	0.44 0.34 0.27
w3	main	2	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	402	801	1279	200	7	116.66666666666667	3292	0.44 0.34 0.27	0.51 0.36 0.28
w3	main	2	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	306	667	1320	400	12	100.0	3360	0.44 0.34 0.27	0.51 0.36 0.28
w3	main	3	after_on	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	356	700	982	200	6	100.0	3620	0.51 0.36 0.28	0.63 0.40 0.29
w3	main	3	after_on	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	255	601	962	400	11	91.66666666666667	5324	0.51 0.36 0.28	0.63 0.40 0.29
w3	main	3	before_off	1	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	370	742	1012	200	6	100.0	3276	0.63 0.40 0.29	0.61 0.40 0.29
w3	main	3	before_off	1	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	325	760	1482	400	12	100.0	3344	0.63 0.40 0.29	0.61 0.40 0.29
w3	main	3	after_off	2	0	normal-reference	200	1	600	600	600	600	0	0	0	0	0	0	356	679	900	200	6	100.0	3340	0.61 0.40 0.29	0.44 0.38 0.28
w3	main	3	after_off	2	0	overload	400	1	1200	1200	1200	1200	0	0	0	0	0	0	257	613	964	400	10	83.33333333333333	3408	0.61 0.40 0.29	0.44 0.38 0.28
